Milliseconds,X,Y,Z
1623,12.091339,-4.150955,3.3021393
1634,11.737198,-3.80159,3.1633453
1643,11.119843,-3.1866455,3.125061
1653,10.3637085,-2.3683014,3.0365295
1663,9.497513,-1.3848419,2.7900696
1673,9.270203,-0.9110718,2.4215698
1684,9.612366,-0.78186035,1.5816956
1693,9.621948,-0.96131897,0.78009033
1703,8.408783,-1.5882416,-1.8998718
1713,8.188644,-2.7966156,-4.4051514
1723,8.8059845,-3.6987,-3.0340576
1733,10.14357,-4.7635193,-0.97862244
1743,10.045471,-4.792221,-0.26078796
1753,9.490341,-4.203598,0.07421875
1763,9.018951,-3.8566284,0.12924194
1774,8.502106,-3.6747742,-0.074142456
1783,8.076172,-3.734604,0.03353882
1793,7.8153534,-4.0289154,0.34939575
1803,8.069,-4.2418823,0.87101746
1813,8.554749,-4.1389923,1.3065186
1823,8.614563,-4.043274,1.5745087
1834,8.552353,-3.8159485,1.7204742
1843,8.317856,-3.6293182,1.6893768
1853,7.9804688,-3.562317,1.6893768
1863,7.915863,-3.7537384,1.7013397
1873,7.7459717,-3.7657013,1.6439056
1883,7.5688934,-3.7704926,1.5410156
1893,7.355942,-3.7322083,1.4859772
1903,7.1573334,-3.7058868,1.4381256
1914,6.9611206,-3.6795654,1.361557
1923,6.8295135,-3.6293182,1.3113098
1933,6.7385864,-3.5982056,1.234726
1944,6.650055,-3.4331055,1.1820984
1953,6.8367004,-2.9569244,1.0361328
1963,7.0018005,-2.79422,0.73942566
1973,6.9730835,-2.7726898,0.5503845
1984,6.8534393,-2.7344055,0.4714203
1994,6.865402,-2.4424744,0.26564026
2003,7.0998993,-2.112259,0.13163757
2013,7.5162506,-1.8155518,0.04550171
2023,7.927826,-1.5427704,-0.12199402
2033,8.344177,-1.3274231,-0.1411438
2043,8.712662,-1.0570221,-0.14353943
2054,9.002197,-0.90867615,-0.064575195
2063,9.038086,-0.89671326,-0.047821045
2073,9.07637,-0.92063904,0.019180298
2083,9.093124,-1.0594177,0.03353882
2093,9.129013,-1.2341003,0.011993408
2103,9.129013,-1.4566345,-0.1028595
2113,9.21994,-1.590622,-0.3182068
2124,9.337189,-1.6959076,-0.43545532
2133,9.397018,-1.74617,-0.51441956
2143,9.5334015,-1.7653046,-0.5048523
2153,9.65065,-1.717453,-0.466568
2164,9.717651,-1.7868347,-0.35409546
2173,9.820541,-1.8873444,-0.2177124
2183,9.961716,-2.05484,-0.14831543
2193,10.335007,-2.4305115,3.05E-05
2204,11.0672,-3.320633,0.260849
2213,11.646271,-4.1006927,0.42596436
2224,12.426331,-5.0410767,0.41638184
2233,13.82135,-5.2947235,-0.37564087
2243,14.182663,-5.086548,-0.46896362
2253,13.888336,-4.878372,-0.45220947
2263,13.443283,-3.7824554,-0.35409546
2273,12.481369,-2.1385803,-0.37564087
2283,12.021942,-1.0091705,0.50253296
2293,11.280167,-0.2649994,0.7872772
2303,10.232117,0.3403778,-0.08131409
2313,9.263016,0.27816772,-0.9858093
2323,8.289139,-0.32243347,-1.6869049
2334,7.7794647,-1.3034973,-1.4093323
2343,7.7914276,-2.15773,-0.045425415
2353,8.604996,-1.6743774,1.9023285
2363,8.301102,-1.7389832,3.4648438
2373,7.2769775,-2.272583,3.0317383
2383,7.291336,-2.7966156,2.742218
2393,7.635895,-3.866211,2.6823883
2404,7.867996,-5.2827606,2.6823883
2413,7.8775787,-6.3762817,2.6130066
2423,7.7244263,-6.890732,2.495758
2433,7.583252,-6.816559,2.4454956
2443,7.681366,-6.0221405,2.581894
2457,7.915863,-5.091324,2.8809967
2463,8.231705,-4.2801666,3.1442108
2473,8.545166,-3.562317,3.3188782
2483,8.772491,-3.0789642,3.4074097
2494,8.899307,-2.437683,3.510315
2503,8.918457,-2.2199402,3.4169922
2513,9.011765,-2.1242218,3.235138
2523,9.093124,-2.0787659,2.787674
2533,9.01416,-2.0715942,2.368927
2543,8.947159,-2.1266174,1.9669342
2555,8.990234,-2.0883331,1.5697327
2563,9.023727,-2.0715942,1.4405212
2573,9.11705,-2.48555,0.94281006
2583,9.004593,-2.6434784,0.8758087
2593,8.9040985,-2.617157,0.9404144
2603,8.9782715,-2.5621185,1.1844788
2614,9.047668,-2.3970032,1.4548798
2623,9.19841,-2.1385803,1.608017
2634,9.212769,-2.0859375,1.6247711
2643,9.088348,-2.1098785,1.5529785
2653,9.042877,-2.3491516,1.3567657
2663,9.1840515,-2.7272186,1.1581573
2673,9.385056,-3.0789642,1.0074158
2683,9.686554,-3.7010956,0.72506714
2693,9.882751,-4.048065,0.5719147
2704,9.954544,-3.933197,0.5814972
2713,9.99762,-3.5862427,0.7465973
2724,10.028717,-3.3230286,0.9523773
2733,10.129211,-3.3014984,1.2012329
2744,10.268005,-3.3804626,1.4668427
2753,10.497711,-3.6388855,1.6797943
2763,10.856644,-4.0791626,1.7635498
2773,11.14856,-4.5625153,1.9095154
2783,11.25145,-4.9286194,2.0865784
2793,11.009781,-4.8640137,2.2899628
2803,10.47139,-4.6007996,2.9097137
2814,10.028717,-4.076767,3.268631
2823,9.715256,-3.440277,2.5723267
2833,9.203201,-3.1220398,2.0363312
2843,8.980667,-3.1244354,1.8353271
2853,8.961517,-3.1746826,1.4237671
2863,8.865814,-3.241684,1.0504913
2873,8.717453,-3.418747,0.80163574
2884,8.616959,-3.624527,0.7107086
2893,8.506882,-3.7776642,0.5671387
2903,8.552353,-3.8757782,0.5551758
2913,8.593033,-3.9499512,0.5695343
2923,8.674377,-4.031311,0.6245575
2934,8.777267,-4.1078796,0.73703
2943,8.84906,-4.1389923,0.8303528
2953,8.868195,-4.071991,0.9188843
2965,8.82991,-3.9978027,0.988266
2973,8.817947,-3.9882355,1.016983
2983,8.698303,-3.8350983,1.0839844
2993,8.609772,-3.7298126,1.0552673
3003,8.576279,-3.6388855,0.97869873
3014,8.547562,-3.5599213,0.8877716
3023,8.549957,-3.4546356,0.8375244
3033,8.523636,-3.3517456,0.7705231
3043,8.559525,-3.2943115,0.75138855
3053,8.590637,-3.3182526,0.75616455
3064,8.597809,-3.2895355,0.75616455
3073,8.667206,-3.234497,0.7274475
3083,8.676773,-3.30867,0.63414
3093,8.700699,-3.3852386,0.5719147
3103,8.770096,-3.5120697,0.5049286
3113,8.844269,-3.6173553,0.52645874
3124,8.918457,-3.6891327,0.5240631
3133,8.995026,-3.7465668,0.5503845
3144,9.133804,-3.8733826,0.4594574
3153,9.224731,-3.8781738,0.3972473
3163,9.430511,-3.866211,0.24171448
