-1.2271118,3.9391785,8.939621
-0.99261475,3.9272156000000003,11.42337
-0.9016876,3.8386839999999998,12.074219
-1.0093689000000001,3.530014,12.246506
-1.0165558000000001,3.3672942999999997,12.052688999999999
-0.9710846,3.3338012999999997,11.739227
-0.8753662,3.3912199999999997,11.018982000000001
-0.73179626,3.6520386,10.040314
-0.6911316,3.850647,8.987473
-0.66241455,3.8913269999999995,8.520874000000001
-0.66241455,4.0133667,8.027954
-0.5690918,4.176071,7.7551727
-0.46620178,4.281357,8.121277000000001
-0.38244629999999996,4.3124695,8.322281
-0.7820587,4.5397796999999995,8.587875
-1.0165558000000001,4.668991,8.927658000000001
-1.140976,4.688141000000001,9.200439
-1.0955048,4.4990997,9.437332000000001
-1.0213318,4.463211,9.789078
-0.9351959000000001,4.4775696,9.937424
-0.8490448,4.4895325,9.848892
-0.028320312,4.063614,9.580902
0.13919067,3.6520386,9.7842865
0.13439941,3.9272156000000003,10.069030999999999
-0.25323486,4.063614,9.793854
-0.43269348,4.1688995,9.499542
-0.63609314,4.3124695,9.054474
-0.61694336,4.286148000000001,8.925262
-0.38006592,4.1784669999999995,8.786484
0.06022644,4.0827484,8.664444
0.47418213,3.9224396,8.618988
0.7828522,3.7429657,8.35817
0.84028625,3.5036926,8.528061
0.53160095,3.197403,9.025757
0.27557373,3.04187,9.274612
0.005187988,2.8049927,9.351181
0.017150878999999997,2.761917,9.444504
0.14636229999999997,2.8719787999999995,9.561752
0.09371948,3.12323,9.619186000000001
0.04107666,3.3840485,9.561752
-0.023529052999999998,3.5970154,9.415787
-0.028320312,3.8578339,9.260254
-0.28434753,3.8865355999999998,9.351181
-0.44944763,4.06839,9.200439
-0.71266174,4.2598267,9.109511999999999
-1.0452576,4.4680023,9.389481
-1.0883331,4.506286599999999,10.047500999999999
-0.9136504999999999,4.233505200000001,11.224762
-0.30348206,4.0827484,11.624374000000001
-0.006774901999999999,3.9463654000000004,11.700942999999999
0.07696533,3.6592255,11.54541
0.12960815,3.2356873,11.334839
0.5100707999999999,3.1710814999999997,10.188675
1.287735,3.3074798999999997,8.726654
1.7280121,3.6879425,8.386887
1.8811646,4.228714,8.243317
1.7160491999999998,4.762314,9.200439
1.4504546999999999,4.932205000000001,11.093169999999999
1.0293120999999998,4.367492700000001,12.818389999999999
0.84028625,3.5036926,12.995453
0.6081848000000001,2.8456572999999996,12.914108
0.45742798,2.4149627999999996,12.150787
0.25404358,2.1373901,10.707916
-0.073776245,1.8981018,9.545013
-0.35612488,1.6037903,8.786484
-0.549942,0.842865,9.676605
-1.2319031,0.8452606,8.035141000000001
-1.3563232,1.2640076,8.350983
-0.99261475,2.2618103,8.834335000000001
-0.5930175999999999,3.6640167000000003,10.303528
0.27078247,4.7335970000000005,9.267441
0.6057892,5.5495605,10.006821
0.7445679000000001,6.391830400000001,10.064255000000001
0.13439941,7.664810000000001,8.0112
0.6249237,7.052246,7.3436127
1.5988007,5.930008,8.181091
0.6081848000000001,5.650055,8.772125
-0.7030945,5.511261,8.700333
-1.3491516000000001,5.2743835,8.159561
-1.7080688000000002,4.915451,7.257461500000001
-1.6937256,4.563705400000001,5.630356
-1.6267242,4.4249268,4.481796299999999
-1.4975128,4.520645,3.8477019999999995
-1.416153,3.9726867999999995,4.2640533
-1.0835419,3.9008942,5.0871735000000005
-0.9064789000000001,4.2430725,6.0969543
-0.7605133000000001,4.458419999999999,7.066039999999999
-0.61694336,4.575668299999999,7.817383
-0.5547333000000001,4.819748000000001,7.8245697
-1.0093689000000001,5.2289124000000005,6.900939999999999
-1.519043,5.4992980000000005,6.333832
-2.1124572999999995,5.3844449999999995,5.541809
-2.0071716,4.7072754,5.3791046
-1.5573273,4.1282196,5.9222717000000005
-1.0691986,3.8889312999999994,6.6161957
