Milliseconds,X,Y,Z
4902,-8.9631195,-1.3034973,-1.2155151
4914,-8.927216,-1.2173462,-1.3327637
4922,-8.946365,-1.167099,-1.3184052
4932,-9.061218,-1.1407776,-1.2442322
4942,-9.286148,-1.1910248,-1.095871
4953,-9.657028,-1.2939148,-0.8757324
4962,-9.905884,-1.4231262,-0.6891022
4972,-10.109268,-1.5188446,-0.55270386
4982,-10.444275,-1.6336975,-0.4546051
4993,-10.815155,-1.865799,-0.4282837
5002,-11.221939,-2.1362,-0.4546051
5012,-11.317657,-2.203186,-0.466568
5022,-11.939789,-2.6004028,-0.5048523
5032,-12.138382,-2.765503,-0.53834534
5043,-12.277176,-2.8061829,-0.4474182
5052,-12.368103,-2.8875427,-0.42349243
5062,-12.461426,-3.0861359,-0.42349243
5073,-12.571487,-3.4019928,-0.46177673
5082,-12.68396,-3.6077728,-0.5479126
5092,-12.80838,-3.7106628,-0.59098816
5103,-12.91127,-3.722641,-0.62449646
5112,-13.097916,-3.583847,-0.72976685
5122,-12.980667,-3.217743,-1.0169067
5133,-12.640884,-2.720047,-1.3375549
5142,-12.145569,-2.140976,-1.5505066
5152,-11.671783,-1.6026001,-1.6869049
5163,-11.456436,-1.3657074,-1.7227936
5172,-11.588043,-1.442276,-1.6318665
5182,-11.937393,-1.7294159,-1.5576935
5192,-12.214966,-2.038086,-1.5289764
5202,-12.368103,-2.2462616,-1.2825165
5213,-12.341782,-2.3084717,-1.0671692
5222,-12.183853,-2.3395844,-0.89009094
5232,-11.999603,-2.2917328,-0.81591797
5242,-11.566498,-2.09552,-0.643631
5253,-11.231506,-1.8993073,-0.5622711
5262,-10.901306,-1.7341919,-0.5431366
5272,-10.544769,-1.5212402,-0.52638245
5282,-10.226517,-1.2675934,-0.5574951
5293,-9.812561,-0.96131897,-0.5885925
5302,-9.5924225,-0.7962189,-0.5838165
5313,-9.2430725,-0.57128906,-0.5287781
5323,-8.831512,-0.24586487,-0.5192108
5332,-8.558731,-0.07597351,-0.50006104
5345,-8.197403,0.18963623,-0.41392517
5352,-8.008377,0.33320618,-0.3445282
5362,-7.860016,0.41934204,-0.2559967
5373,-7.8169556,0.44805908,-0.21052551
5382,-7.682953,0.45762634,-0.1459198
5392,-7.67099,0.4552307,-0.0693512
5402,-7.613556,0.42173767,-0.028671265
5412,-7.647064,0.33558655,0.016784668
5423,-7.7188416,0.23031616,0.011993408
5432,-7.8576355,0.072387695,-0.009536743
5442,-8.070587,-0.05204773,-0.023895264
5452,-8.362518,-0.23390198,0.004821777
5462,-8.699905,-0.4253235,0.04071045
5473,-9.02533,-0.71006775,0.08139038
5482,-9.369888,-0.9756775,0.10771179
5492,-9.594818,-1.1623077,0.12446594
5502,-9.752747,-1.3202362,0.1340332
5514,-9.755142,-1.4829559,0.17471313
5522,-9.697708,-1.5571289,0.16035461
5532,-9.716858,-1.722229,0.18667603
5542,-9.738388,-1.8777618,0.2225647
5552,-9.767105,-2.05484,0.1723175
5563,-9.707275,-2.1792603,0.1340332
5572,-9.726425,-2.2917328,0.06703186
5582,-9.759918,-2.3611145,0.016784668
5592,-9.652252,-2.5046844,-0.13395691
5603,-9.458435,-2.535797,-0.20095825
5612,-9.266998,-2.4951172,-0.16506958
5622,-9.051651,-2.370697,-0.09089661
5632,-8.8004,-2.2701874,-0.1028595
5642,-8.652054,-2.2486572,-0.11003113
5653,-8.673584,-2.2630157,-0.026290894
5662,-8.86261,-2.3084717,0.05267334
5672,-9.228714,-2.4592285,0.09335327
5682,-9.704895,-2.6674042,0.08139038
5692,-10.224136,-2.9066772,0.03831482
5702,-10.774475,-3.0047913,-0.09327698
5713,-11.116653,-3.0215302,-0.19139099
5722,-11.623932,-2.966507,-0.3445282
5732,-11.942184,-2.885147,-0.43785095
5742,-12.269989,-2.7583313,-0.5574951
5752,-12.621735,-2.6315002,-0.69148254
5763,-12.980667,-2.6697998,-0.71780396
5772,-13.26062,-2.8325043,-0.70584106
5782,-13.743973,-3.114853,-0.6891022
5792,-14.43071,-3.7106628,-0.62927246
5802,-14.863815,-4.167694,-0.6005554
5812,-15.074387,-4.512268,-0.63645935
5823,-14.823135,-4.607971,-0.64842224
5832,-14.380463,-4.4476624,-0.5933838
5842,-13.373093,-3.9212341,-0.41870117
5853,-12.576279,-3.4857483,-0.2799225
5862,-12.0785675,-3.2703857,-0.27275085
5872,-11.444473,-3.0837555,-0.41870117
5882,-10.640488,-2.8085785,-0.52638245
5893,-10.121246,-2.5549316,-0.5574951
5902,-9.747955,-2.3539429,-0.53834534
5912,-9.463211,-2.272583,-0.52638245
5922,-9.056427,-2.1553345,-0.5503082
5932,-8.742981,-2.059616,-0.59817505
5942,-8.446259,-1.9423676,-0.6316681
5952,-8.130417,-1.7605133,-0.67951965
5963,-7.962906,-1.6121674,-0.7345581
5972,-7.8456726,-1.4685974,-0.8302765
5982,-7.826523,-1.4111633,-0.9116211
5992,-7.8743744,-1.3202362,-0.9690552
6002,-7.9078827,-1.241272,-1.0623779
6012,-7.95813,-1.1000977,-1.1413422
6022,-8.087341,-1.0402832,-1.2107239
6033,-8.209381,-1.0067749,-1.2777252
6042,-8.345764,-0.9828491,-1.3279724
6052,-8.379257,-0.8727875,-1.3423309
6062,-8.436691,-0.80578613,-1.3878021
6072,-8.522827,-0.6574249,-1.4021606
6082,-8.611374,-0.5736847,-1.3734436
6092,-8.587448,-0.49232483,-1.3064423
6102,-8.613754,-0.44447327,-1.2131195
6113,-8.637695,-0.44207764,-1.1054535
6122,-8.6879425,-0.48036194,-0.95469666
6132,-8.757324,-0.5664978,-0.7489166
6142,-8.934402,-0.6813507,-0.5838165
6152,-9.178467,-0.8727875,-0.38041687
6163,-9.329208,-1.0163574,-0.27275085
6172,-9.427322,-1.1575317,-0.16986084
6182,-9.546967,-1.2819519,-0.052612305
6192,-9.623535,-1.3154602,0.04071045
6203,-9.707275,-1.3130646,0.15318298
6212,-9.771881,-1.2843475,0.2225647
6222,-9.843674,-1.2245331,0.19863892
6233,-9.915451,-1.195816,0.1723175
6242,-9.92981,-1.1599274,0.09335327
6252,-9.939392,-1.1766663,-0.06695557
6262,-9.874786,-1.1575317,-0.23446655
6273,-9.836487,-1.1288147,-0.40673828
6282,-9.771881,-1.1312103,-0.6005554
6293,-9.661819,-1.097702,-0.8111267
6302,-9.422531,-1.030716,-0.98101807
6312,-9.23111,-0.92063904,-1.0982666
6322,-9.00618,-0.8153534,-1.2585907
6332,-8.869797,-0.82014465,-1.3973694
6342,-8.807587,-0.8656006,-1.4882965
6352,-8.814758,-0.88475037,-1.5840149
6363,-8.869797,-0.92303467,-1.6677551
6372,-8.946365,-0.94696045,-1.6342621
6382,-9.1401825,-0.9756775,-1.5457306
6392,-9.379471,-1.0785675,-1.433258
6402,-9.546967,-1.2269135,-1.3208008
6412,-9.714462,-1.3872375,-1.1676636
6422,-9.776672,-1.5427704,-0.96665955
6433,-9.743179,-1.578659,-0.8063507
6442,-9.704895,-1.5810547,-0.69866943
