Milliseconds,X,Y,Z
3611,-2.45224,5.8079834,4.4387207
3621,-2.7106628,5.209778,4.2903748
3631,-2.6293182,4.853241,4.209015
3641,-2.4139557,4.5014954,4.0965424
3651,-2.0980988,4.171295,4.1659393
3661,-1.65065,3.4821472,3.9027252
3671,-1.2247314,2.9653015,3.7759094
3681,-1.2271118,3.336197,3.8165894
3691,-1.3132629,4.1401825,3.5653381
3701,-1.8731842,4.7814636,3.3739166
3712,-2.65802,5.0925293,3.7304535
3721,-2.928421,5.1308136,3.704132
3731,-3.3016968,4.819748,3.5270538
3741,-3.672577,3.7788696,3.4361267
3751,-3.9046936,2.9772644,3.704132
3761,-4.2133636,2.4556274,3.9792938
3771,-4.263611,2.3072815,4.144409
3782,-3.8376923,2.5920258,3.749588
3791,-3.8281097,3.0179443,3.5988464
3801,-4.6943207,2.6614227,3.4552765
3811,-6.1611176,1.8311005,3.0078125
3821,-7.5298157,1.6492462,3.5916595
3832,-8.726227,1.9052887,4.209015
3841,-9.302887,1.7832489,4.682785
3851,-9.673782,1.4410706,5.003433
3861,-10.197815,1.3429718,5.4197845
3871,-10.518448,1.3286133,5.6997375
3881,-11.183655,1.6899261,5.6207733
3892,-12.262817,1.977066,5.4724274
3901,-13.71286,2.2761688,5.462845
3911,-15.014557,2.659027,5.410202
3921,-16.584259,2.7523499,6.0969543
3931,-17.608383,3.0035858,6.7621613
3941,-17.763916,3.2237244,7.0923615
3951,-17.696915,3.111267,7.43454
3961,-17.385849,3.0993042,7.822174
3972,-16.912064,3.2309113,8.384491
3981,-16.105682,3.4079742,8.726654
3991,-15.246674,3.51326,9.200439
4001,-14.413956,3.4845428,9.542618
4011,-13.502304,3.4031982,9.834534
4021,-12.470993,3.2572327,9.793854
4032,-11.427719,3.1543427,9.700546
4041,-10.403595,3.1495514,9.377502
4051,-9.255035,3.08255,8.573517
4061,-8.465408,3.08255,7.9729156
4071,-7.864807,3.0849457,7.3460083
4081,-7.314453,2.9413757,6.666443
4091,-6.9986115,3.1016998,6.2381287
4101,-6.4530487,2.5896301,5.7452087
4111,-6.0749817,2.4125671,5.393463
