Milliseconds,X,Y,Z
1621,12.65126,5.9611206,2.885788
1631,12.502899,6.1669006,2.4885712
1641,11.342377,6.772293,2.014801
1652,10.229721,6.760315,1.3926544
1661,9.478378,6.3343964,1.0002441
1671,9.3563385,6.016159,1.1988373
1681,10.016754,5.9036865,1.567337
1691,10.653244,6.4660034,1.9836884
1701,10.870987,7.8275146,3.3284607
1712,10.303894,9.208176,3.7807007
1721,9.088348,9.933212,3.342804
1731,7.7005005,10.265808,2.3306427
1742,7.8440704,9.689133,1.1581573
1752,8.753342,8.581253,0.42356873
1761,8.676773,8.519043,0.3709259
1771,8.600204,8.85643,0.26564026
1781,9.016556,9.157928,0.4977417
1792,8.999802,9.086151,0.7968445
1801,8.604996,8.77269,1.0457001
1811,8.001999,8.428116,0.9476013
1821,7.1573334,7.820343,0.48817444
1831,6.5950165,8.05484,-0.4928894
1841,5.458435,8.11705,-1.9931793
1851,4.817154,7.7820587,-2.2755432
1862,4.57547,7.4901276,-1.9190063
1871,4.398407,6.9852448,-1.2801208
1881,4.214157,6.4947205,-0.96188354
1891,3.7978058,6.131012,-0.66755676
1901,3.120636,5.8462677,-0.3325653
1912,3.005783,5.597412,0.11967468
1921,3.3982086,5.489731,0.57670593
1931,3.8648071,5.530411,1.0026245
1941,4.5946198,5.5782623,1.5194855
1951,5.4392853,5.8869476,1.5362244
1961,6.1595306,6.3415833,0.9116974
1972,7.6167603,6.686142,1.2825928
1981,9.126633,6.690933,1.6199799
1991,9.89473,6.839279,1.1701202
2001,9.822937,7.1407776,0.27999878
2011,9.612366,7.207779,-0.20574951
2022,9.492722,6.9541473,-0.71780396
2031,9.727219,6.377472,-0.569458
2041,10.222534,5.178665,0.27043152
2051,10.521637,4.4440765,1.5218658
2061,11.057632,3.9726868,2.5723267
2071,11.117462,3.317047,3.2590637
2081,11.191635,2.4388885,3.8500824
2091,11.205994,1.4386902,5.010605
2101,11.730011,0.9936218,5.5848846
2112,12.653641,1.220932,5.582489
2121,13.644272,2.0153503,4.7952576
2131,14.615768,2.740387,3.687378
2141,15.656647,3.1040955,2.4885712
2151,16.61377,3.1280212,1.2849884
2161,17.350754,2.8552399,-0.2224884
2171,17.39383,2.32164,-1.2418365
2181,16.67598,1.7042847,-1.7563019
2191,15.64946,1.2041931,-1.8041534
2201,14.54158,0.97447205,-1.3399506
2212,13.223145,1.2855377,-0.5455322
2221,11.933411,1.9674988,0.19146729
2231,10.751358,2.5704956,0.8877716
2241,9.521439,3.1184387,1.3926544
2251,8.640884,3.5084686,1.5003357
2261,7.6765747,3.8674011,1.5242615
2271,6.762512,4.2239227,1.4788055
2281,6.116455,4.594818,1.2682343
2292,5.561325,5.0398865,1.0983429
2301,5.3005066,5.379669,0.75616455
2311,5.3124695,5.334198,0.1459961
2321,4.6257324,6.348755,-2.8498077
2331,-2.9667053,6.7914276,-20.800766
2341,0.285141,3.0394897,-9.604752
2351,6.181061,0.8691864,0.09095764
2361,6.3150635,1.4889374,2.8235626
2372,3.252243,2.848053,0.72984314
2381,0.36410522,3.2668,1.1653442
2391,1.0101776,2.5704956,0.99305725
