Milliseconds,X,Y,Z
2453,-1.100296,6.9876404,9.286575
2462,-1.3946075,6.7411804,9.171722
2472,-1.6434631,6.4301147,8.384491
2482,-1.6362915,6.358322,7.587677
2492,-1.5429688,6.4013977,6.9823
2502,-1.4759674,6.370285,6.6209717
2512,-1.3802643,6.217148,6.609009
2522,-1.2653961,5.810379,6.929657
2533,-1.2319031,5.4801636,7.381897
2542,-1.2151489,5.2217407,7.7575684
2552,-1.1960144,4.9585266,7.879608
2562,-1.1314087,4.858032,7.6929626
2573,-1.0428772,4.8675995,7.238327
2582,-0.96629333,4.910675,6.683197
2592,-0.86579895,4.963318,6.297943
2602,-0.6695862,5.0901337,5.845703
2612,-0.44944763,5.243271,5.702133
2622,-0.14556885,5.3892365,5.6782074
2633,0.0315094,5.456238,5.6782074
2642,0.17268372,5.6141663,5.697342
2652,0.2564392,5.8486633,5.7069244
2662,0.2612152,5.975479,5.594452
2672,0.23249817,6.056839,5.4245605
2682,0.14396667,6.1860504,5.2020264
2692,0.0697937,6.267395,5.0345306
2703,0.02911377,6.3343964,4.7952576
2712,0.04107666,6.4133606,4.730652
2722,0.15592957,6.566498,4.8000336
2732,0.46939087,6.9134674,5.1661377
2743,0.7110748,7.25325,5.577713
2752,0.90489197,7.585846,5.9533844
2762,1.0317078,7.8681946,6.2453003
2772,1.110672,8.07637,6.4439087
2782,1.2111664,8.042877,6.7023315
2793,1.1824493,8.028519,6.8124084
2802,1.0747833,7.9375916,6.893753
2812,0.9766693,7.8466644,7.0636444
2822,1.0245361,7.7605286,7.267044
2833,1.0867462,7.6049957,7.4871826
2842,1.1298065,7.595413,7.822174
2853,1.1920319,7.66481,8.260056
2862,1.247055,7.648056,8.484985
2872,1.4360962,7.564316,8.664444
2882,1.517456,7.626526,8.767334
2892,1.4528503,7.9160614,8.714691
2903,1.1322021,8.236694,8.48259
2912,0.51486206,8.727219,8.027954
2922,0.06022644,9.268005,7.164154
2932,0.11047363,9.32782,6.0658417
2942,0.7110748,8.825333,5.0919647
2952,1.1752777,8.648254,4.8574677
2964,1.9936218,8.452042,5.343216
2972,2.598999,8.205582,6.379303
2982,3.0895386,7.7533417,7.8652496
2993,3.5202484,6.7818604,9.705322
3003,3.5848541,6.004196,10.466248
3012,3.4723816,5.1355896,11.007019
3023,2.9603271,4.3627167,10.951981
3032,2.4434662,3.9032898,10.571533
3042,1.6753693,3.3457642,9.679001
3052,1.4002075,3.2093658,8.7769165
3062,1.5126648,3.4055786,7.709717
3072,1.8476562,3.9631195,6.7262573
3083,2.2065887,4.5637054,5.7523804
3092,2.4578247,5.1643066,4.666046
3102,2.503296,5.9539337,3.330841
3112,2.3429718,6.6670074,2.471817
3122,2.1371918,7.2341003,1.9334412
3132,2.141983,8.006989,1.6271515
3142,2.1084747,8.416153,1.5553741
3153,2.003189,8.435303,1.5888672
