Milliseconds,X,Y,Z
6771,-0.22930908,5.137985,8.599838
6781,-0.27238464,5.087738,8.599838
6792,-0.2436676,5.0614166,8.578308
6801,-0.21495056,5.066208,8.58548
6811,-0.18862915,5.1355896,8.561554
6821,-0.14077759,5.185852,8.556778
6831,-0.12402344,5.2456665,8.597443
6841,-0.10966492,5.2576294,8.602234
6851,-0.13121033,5.2337036,8.621384
6862,-0.11924744,5.2001953,8.618988
6871,-0.16470337,5.157135,8.6094055
6881,-0.17189026,5.121231,8.549591
6891,-0.18623352,5.121231,8.494553
6901,-0.15513611,5.137985,8.439529
6911,-0.17906189,5.145172,8.396454
6921,-0.14317322,5.181061,8.3294525
6932,-0.167099,5.185852,8.272018
6941,-0.15274048,5.219345,8.228958
6951,-0.19342041,5.1882324,8.233734
6961,-0.15991211,5.1882324,8.219376
6971,-0.167099,5.1714935,8.243317
6981,-0.16949463,5.190628,8.310318
6992,-0.15274048,5.190628,8.315094
7001,-0.15991211,5.207382,8.305527
7011,-0.15753174,5.190628,8.350983
7021,-0.14317322,5.214554,8.382095
7031,-0.15991211,5.2121735,8.396454
7041,-0.19581604,5.1834564,8.348602
7051,-0.19102478,5.1427765,8.367737
7061,-0.21495056,5.1667023,8.35817
7071,-0.2053833,5.161911,8.382095
7082,-0.18385315,5.1236267,8.413208
7091,-0.19819641,5.178665,8.429947
7101,-0.12641907,5.214554,8.42038
7111,-0.14317322,5.2576294,8.492172
7121,-0.14077759,5.2384796,8.456268
7131,-0.14077759,5.219345,8.377304
7142,-0.10966492,5.197815,8.324661
7151,-0.14794922,5.2217407,8.341415
7161,-0.16949463,5.214554,8.367737
7171,-0.18145752,5.2001953,8.415588
7181,-0.26281738,5.2001953,8.432343
7191,-0.26042175,5.207382,8.425171
7202,-0.18862915,5.243271,8.374924
7211,-0.14077759,5.2911224,8.324661
7221,-0.1288147,5.346161,8.334244
7231,-0.13598633,5.362915,8.401245
7241,-0.1335907,5.3318024,8.449097
7251,-0.12641907,5.2624207,8.5448
7261,-0.167099,5.173874,8.571121
7272,-0.15034485,5.1475525,8.58548
7281,-0.16470337,5.1308136,8.618988
7291,-0.15274048,5.1260223,8.652481
7301,-0.17427063,5.121231,8.664444
7311,-0.17189026,5.1020966,8.6094055
7321,-0.15034485,5.1020966,8.540024
7331,-0.104888916,5.1714935,8.489777
7341,-0.066604614,5.1954193,8.446701
7352,-0.013961792,5.243271,8.432343
7361,-0.023529053,5.2791595,8.410812
7371,-0.040283203,5.293518,8.437134
7381,-0.080963135,5.250458,8.3988495
7391,-0.13121033,5.197815,8.365341
7401,-0.14077759,5.1762695,8.377304
7411,-0.16230774,5.133209,8.4036255
7422,-0.167099,5.059021,8.382095
7431,-0.22930908,5.116455,8.346207
7441,-0.2436676,5.106888,8.293564
7451,-0.25323486,5.1355896,8.252884
7461,-0.27238464,5.1188507,8.272018
7471,-0.2819519,5.1020966,8.274414
7481,-0.28434753,5.0733795,8.310318
7491,-0.25323486,5.0853424,8.384491
7502,-0.2819519,5.066208,8.374924
7511,-0.25323486,5.070984,8.408417
7521,-0.25802612,5.0901337,8.367737
7531,-0.26042175,5.145172,8.331848
7541,-0.2053833,5.2241364,8.231354
7551,-0.19342041,5.2863464,8.188278
7561,-0.15513611,5.312668,8.19545
7572,-0.1335907,5.300705,8.207413
7581,-0.13121033,5.2456665,8.312698
7591,-0.14317322,5.2121735,8.42038
7601,-0.15753174,5.1355896,8.520874
7611,-0.13838196,5.0733795,8.611801
7621,-0.13121033,5.082947,8.547195
7631,-0.12641907,5.145172,8.473022
7642,-0.12162781,5.1643066,8.353378
7651,-0.11445618,5.2265167,8.279205
7662,-0.11445618,5.214554,8.231354
7671,-0.11924744,5.2360992,8.193069
7681,-0.066604614,5.197815,8.286377
7691,-0.025924683,5.128418,8.367737
7702,0.017150879,5.0733795,8.48259
7711,0.05064392,5.0231323,8.621384
7721,0.02432251,4.9992065,8.731445
7731,-0.011566162,4.996811,8.721878
7741,3.97E-04,5.078171,8.618988
7751,-0.006774902,5.1355896,8.413208
7761,0.05543518,5.283951,8.2146
7772,0.07696533,5.391632,8.094955
7781,0.07696533,5.391632,8.094955
7791,0.05543518,5.3700867,8.212204
7801,0.07218933,5.310272,8.437134
7811,0.05783081,5.231308,8.578308
7821,0.05064392,5.2001953,8.68837
7831,0.02911377,5.1762695,8.714691
7842,3.97E-04,5.1643066,8.681198
7851,-0.011566162,5.133209,8.628555
7861,-0.018737793,5.149948,8.6046295
7871,-0.066604614,5.181061,8.542419
7882,-0.025924683,5.2049866,8.413208
7891,3.97E-04,5.2169495,8.3797
7901,0.012359619,5.207382,8.401245
7911,-0.018737793,5.1762695,8.463455
7921,-0.078567505,5.111664,8.5448
7931,-0.14556885,5.0446625,8.575912
7941,-0.20059204,5.0159607,8.520874
7951,-0.2053833,5.035095,8.410812
7962,-0.16949463,5.0973053,8.370132
7971,-0.16949463,5.1523438,8.29834
7981,-0.12641907,5.161911,8.303131
7991,-0.11445618,5.1762695,8.334244
8001,-0.09770203,5.1236267,8.453873
8011,-0.11445618,5.0733795,8.508911
8022,-0.14077759,5.013565,8.513702
8031,-0.15513611,5.0159607,8.489777
8041,-0.18623352,5.0111694,8.42038
8051,-0.20059204,5.059021,8.310318
8061,-0.19102478,5.140381,8.178711
8071,-0.17189026,5.2289124,8.097351
8081,-0.12641907,5.300705,8.090164
8092,-0.0953064,5.2983093,8.202637
8101,-0.076171875,5.252838,8.31749
8111,-0.047454834,5.2121735,8.463455
8121,-0.078567505,5.149948,8.566345
8132,-0.09770203,5.0733795,8.66684
8141,-0.083343506,5.0231323,8.709915
8151,-0.10966492,5.013565,8.717087
8161,-0.13838196,5.070984,8.669235
8171,-0.14317322,5.137985,8.561554
8181,-0.13121033,5.169098,8.516098
8191,-0.11685181,5.2241364,8.353378
8201,-0.11685181,5.2408752,8.295959
8212,-0.076171875,5.2360992,8.27681
8221,-0.11685181,5.2337036,8.281601
8231,-0.1335907,5.2241364,8.291168
8241,-0.1288147,5.255234,8.315094
8251,-0.10966492,5.2911224,8.264847
8261,-0.076171875,5.293518,8.252884
8272,-0.064208984,5.260025,8.281601
8281,-0.073776245,5.209778,8.384491
8291,-0.11924744,5.1140594,8.496948
8301,-0.18623352,5.0494537,8.602234
8311,-0.167099,4.9585266,8.645309
8321,-0.14794922,4.932205,8.642914
8332,-0.14317322,4.9944153,8.595062
8341,-0.14317322,5.0279236,8.542419
8351,-0.11206055,5.0494537,8.46106
8361,-0.0953064,5.035095,8.434738
8371,-0.09770203,5.078171,8.315094
8381,-0.083343506,5.149948,8.205032
8391,-0.088134766,5.2265167,8.140427
8401,-0.047454834,5.2911224,8.147598
8412,-0.037887573,5.2456665,8.190674
8421,-0.023529053,5.202591,8.327057
8431,-0.040283203,5.109268,8.451492
8441,-0.054641724,5.018341,8.547195
8451,-0.080963135,5.0111694,8.58548
8461,-0.025924683,5.008774,8.6046295
8471,-0.030700684,5.0853424,8.592667
8482,-0.066604614,5.149948,8.473022
8491,-0.054641724,5.1882324,8.370132
8501,-0.073776245,5.219345,8.25528
8511,-0.078567505,5.2121735,8.221771
8521,-0.064208984,5.2265167,8.262451
8531,-0.071380615,5.2121735,8.382095
8541,-0.078567505,5.207382,8.487381
8551,-0.042663574,5.169098,8.623764
8562,-0.037887573,5.161911,8.659668
8571,-0.040283203,5.1547394,8.647705
8581,-0.006774902,5.178665,8.659668
8591,-0.054641724,5.1882324,8.68837
8601,-0.064208984,5.1714935,8.738632
8611,-0.068984985,5.161911,8.733841
8621,-0.064208984,5.1762695,8.784088
8631,-0.054641724,5.1547394,8.788879
8641,-0.033096313,5.197815,8.76973
8652,-0.037887573,5.2408752,8.717087
8661,-0.011566162,5.252838,8.68837
8671,-0.001998901,5.305481,8.62616
8681,0.009979248,5.3772736,8.566345
8691,0.04586792,5.408371,8.516098
8701,0.005187988,5.425125,8.504135
8711,-0.037887573,5.396408,8.492172
8722,3.97E-04,5.276779,8.559158
8731,0.021942139,5.2217407,8.654877
8741,0.0362854,5.1930237,8.822372
8751,0.07218933,5.1475525,8.932449
8761,0.05303955,5.1188507,9.042511
8771,0.05783081,5.025528,8.973129
8781,-0.090530396,5.128418,8.886978
8792,-0.18862915,5.1188507,8.721878
8801,-0.26519775,5.094925,8.607025
8811,-0.23410034,5.133209,8.415588
8821,-0.16230774,5.2169495,8.274414
8831,-0.12162781,5.310272,8.200241
8841,-0.066604614,5.396408,8.252884
8852,-0.068984985,5.3031006,8.343811
8861,-0.088134766,5.209778,8.422775
8871,-0.13598633,5.1547394,8.346207
8881,-0.11445618,5.1547394,8.23613
8891,-0.11685181,5.1954193,7.9561768
8901,-0.13598633,5.214554,7.8078156
8911,-0.09770203,5.219345,7.7168884
8921,-0.092926025,5.2959137,7.7001343
8932,-0.033096313,5.3031006,7.7910614
8942,-0.013961792,5.3318024,7.879608
8951,-0.006774902,5.3270264,7.9059296
8961,-0.011566162,5.3294067,7.915497
8971,0.02432251,5.334198,7.8652496
8981,0.002792358,5.346161,7.810211
8992,-0.023529053,5.3677063,7.76474
9001,-0.016342163,5.432312,7.719284
9011,-0.028320312,5.449051,7.7671356
9021,-0.052246094,5.449051,7.810211
9031,-0.078567505,5.4682007,7.9585724
9041,-0.11924744,5.4275208,8.073425
9051,-0.15513611,5.4011993,8.1284485
9062,-0.15513611,5.384445,8.161957
9071,-0.16230774,5.3700867,8.219376
9081,-0.17906189,5.3940277,8.228958
9091,-0.17906189,5.3940277,8.228958
9101,-0.20059204,5.3724823,8.207413
9111,-0.17427063,5.420334,8.221771
9121,-0.14317322,5.4514465,8.257675
9132,-0.085739136,5.487335,8.315094
9141,-0.037887573,5.511261,8.396454
9151,-0.018737793,5.5088806,8.511307
9161,-0.001998901,5.477768,8.551987
9171,-0.033096313,5.3772736,8.56395
9181,-0.078567505,5.379669,8.556778
9191,-0.100097656,5.391632,8.432343
9202,-0.11445618,5.386841,8.2265625
9211,-0.16949463,5.4466553,8.118881
9221,-0.19581604,5.5088806,8.001633
9231,-0.16470337,5.5495605,7.891571
9241,-0.104888916,5.6045837,7.8819885
9251,-0.085739136,5.6476593,7.9753113
9262,-0.054641724,5.6237335,8.090164
9271,-0.030700684,5.585449,8.216995
9281,-0.030700684,5.4299164,8.389267
9291,-0.076171875,5.353348,8.463455
9301,-0.12162781,5.288742,8.446701
9311,-0.15753174,5.2671967,8.3988495
9322,-0.13121033,5.310272,8.327057
9331,-0.09770203,5.3294067,8.207413
9341,-0.09770203,5.3940277,8.145203
9351,-0.11924744,5.437088,8.068634
9361,-0.104888916,5.4682007,8.061462
9371,-0.09770203,5.4729767,8.0112
9381,-0.073776245,5.4729767,8.018387
9391,-0.035491943,5.5160522,8.018387
9401,0.002792358,5.5208435,8.061462
9411,-0.013961792,5.530411,8.109314
9421,-0.021133423,5.5375824,8.114105
9431,0.002792358,5.5375824,8.147598
9441,-0.001998901,5.539978,8.15477
9451,0.009979248,5.4801636,8.190674
9462,-0.037887573,5.3677063,8.303131
9471,-0.12402344,5.281555,8.422775
9481,-0.18145752,5.185852,8.475418
9491,-0.21734619,5.140381,8.477814
9501,-0.23887634,5.1882324,8.334244
9511,-0.20777893,5.3198395,8.200241
9521,-0.2053833,5.4418793,8.013596
9531,-0.17666626,5.506485,7.90831
9542,-0.18145752,5.539978,7.915497
9551,-0.09770203,5.5256195,8.013596
9561,-0.042663574,5.487335,8.209808
9571,0.05543518,5.453842,8.439529
9581,0.12243652,5.403595,8.657272
9591,0.16311646,5.3724823,8.817596
9601,0.1463623,5.3389893,8.805618
9611,0.11764526,5.317444,8.671631
9622,0.10090637,5.362915,8.508911
9631,0.11047363,5.413162,8.27681
9641,0.16072083,5.5136566,8.159561
9651,0.22053528,5.6356964,8.047104
9661,0.2564392,5.688339,8.013596
9671,0.32104492,5.7026978,8.027954
9681,0.2994995,5.6859436,8.075821
9691,0.29710388,5.630905,8.104523
9702,0.2994995,5.5950165,8.169128
9711,0.27796936,5.5734863,8.207413
9721,0.25881958,5.556732,8.224167
9731,0.19421387,5.535202,8.252884
9741,0.16551208,5.5256195,8.295959
9751,0.09132385,5.4466553,8.300735
9761,0.005187988,5.396408,8.305527
9772,-0.0953064,5.334198,8.33902
9781,-0.15034485,5.2911224,8.31749
9791,-0.18862915,5.2983093,8.291168
9801,-0.2053833,5.341385,8.2265625
9811,-0.19102478,5.4227295,8.176315
9821,-0.13838196,5.4969177,8.078201
9832,-0.14077759,5.539978,8.056671
9841,-0.14556885,5.535202,8.075821
9851,-0.13598633,5.5375824,8.090164
9861,-0.13598633,5.5375824,8.090164
9871,-0.17666626,5.432312,8.288773
9881,-0.19342041,5.3485565,8.353378
9892,-0.19102478,5.317444,8.429947
9901,-0.18145752,5.2863464,8.425171
9911,-0.2053833,5.3485565,8.334244
9921,-0.20777893,5.4107666,8.202637
9931,-0.21017456,5.5160522,8.07103
9941,-0.13598633,5.590225,7.9609528
9951,-0.071380615,5.6022034,7.9346313
9962,-0.025924683,5.580658,8.104523
9971,-0.001998901,5.556732,8.248093
9981,-0.013961792,5.4801636,8.434738
9991,-0.030700684,5.4179535,8.540024
10002,-0.004379273,5.403595,8.484985
10011,0.03868103,5.413162,8.401245
10021,0.04826355,5.4514465,8.25528
10031,0.06022644,5.518448,8.171524
10041,0.05303955,5.5160522,8.099747
10051,0.02911377,5.5136566,8.082993
10062,0.007583618,5.477768,8.047104
10071,-0.021133423,5.4682007,8.037521
10081,-0.052246094,5.489731,8.00882
10091,-0.054641724,5.530411,7.9968567
10101,-0.052246094,5.5615234,8.004028
10111,-0.037887573,5.5998077,8.059067
10121,-0.066604614,5.6022034,8.063843
10132,-0.016342163,5.5447693,8.116486
10141,3.97E-04,5.5160522,8.178711
10151,-0.016342163,5.444275,8.31749
10161,-0.025924683,5.420334,8.413208
10171,-0.033096313,5.3724823,8.525665
10181,-0.052246094,5.3246307,8.492172
10191,-0.11206055,5.3078766,8.432343
10202,-0.15274048,5.293518,8.279205
10211,-0.17427063,5.305481,8.159561
10221,-0.18623352,5.353348,8.0542755
10231,-0.15753174,5.4394836,7.9920654
10241,-0.11685181,5.465805,7.982498
10252,-0.045059204,5.487335,8.037521
10261,-0.011566162,5.465805,8.087784
10271,-0.018737793,5.4275208,8.149994
10281,-0.040283203,5.3724823,8.176315
10291,-0.080963135,5.3198395,8.224167
10301,-0.092926025,5.3198395,8.23613
10311,-0.11445618,5.3365936,8.209808
10322,-0.11445618,5.432312,8.178711
10331,-0.17906189,5.518448,8.138031
10341,-0.22213745,5.5375824,8.104523
10351,-0.2556305,5.539978,8.097351
10362,-0.27955627,5.5088806,8.135635
10371,-0.2556305,5.489731,8.231354
10381,-0.23170471,5.4418793,8.394058
10391,-0.13121033,5.3677063,8.616592
10401,-0.10966492,5.300705,8.798447
10411,-0.052246094,5.283951,8.927658
10421,-0.023529053,5.2360992,8.951584
10431,-0.018737793,5.255234,8.920486
10442,0.002792358,5.271988,8.800842
10451,0.009979248,5.2911224,8.695557
10461,-0.009170532,5.3031006,8.508911
10471,-0.057022095,5.2983093,8.44191
10481,-0.052246094,5.3294067,8.33902
10492,-0.0953064,5.317444,8.228958
10501,-0.10966492,5.317444,8.15239
10511,-0.088134766,5.3031006,8.090164
10521,-0.071380615,5.2671967,8.080597
10531,-0.052246094,5.2337036,8.075821
10541,-0.068984985,5.2289124,8.109314
10551,-0.064208984,5.2289124,8.104523
10561,-0.064208984,5.281555,8.037521
10572,-0.047454834,5.3365936,7.9920654
10581,-0.001998901,5.391632,7.953781
10591,0.04347229,5.4418793,8.015991
10601,0.04107666,5.4107666,8.138031
10611,0.02671814,5.2671967,8.370132
10621,0.017150879,5.181061,8.535233
10631,-0.025924683,5.1427765,8.611801
10642,-0.040283203,5.1308136,8.607025
10651,-0.054641724,5.202591,8.496948
10661,-0.040283203,5.300705,8.382095
10671,-0.011566162,5.432312,8.23613
10681,0.012359619,5.5136566,8.138031
10691,0.03868103,5.5543365,8.114105
10701,0.05543518,5.5375824,8.207413
10711,0.07936096,5.487335,8.343811
10721,0.06739807,5.4682007,8.44191
10732,0.09371948,5.425125,8.484985
10741,0.09132385,5.386841,8.513702
10751,0.09851074,5.4059906,8.496948
10761,0.06022644,5.432312,8.3988495
10771,0.02671814,5.3988037,8.303131
10781,3.97E-04,5.4275208,8.248093
10792,-0.023529053,5.432312,8.216995
10801,-0.023529053,5.374878,8.207413
10811,-0.061813354,5.3031006,8.262451
10821,-0.092926025,5.260025,8.300735
10831,-0.059417725,5.2624207,8.377304
10841,-0.040283203,5.2456665,8.408417
10851,-0.052246094,5.2624207,8.3988495
10861,-0.023529053,5.2959137,8.307922
10872,-0.023529053,5.3389893,8.243317
10881,0.007583618,5.3724823,8.164352
10891,0.019546509,5.3772736,8.1236725
10901,-0.006774902,5.4107666,8.1236725
10911,0.005187988,5.413162,8.190674
10921,0.017150879,5.3724823,8.216995
10932,0.02432251,5.341385,8.238525
10941,-0.001998901,5.3031006,8.245697
10951,-0.013961792,5.300705,8.193069
10961,-0.011566162,5.2959137,8.188278
10971,-0.011566162,5.3389893,8.171524
10982,0.002792358,5.3653107,8.17392
10991,-0.004379273,5.362915,8.135635
11002,-0.028320312,5.355728,8.135635
11011,-0.009170532,5.317444,8.149994
11021,-0.009170532,5.2624207,8.231354
11031,0.03390503,5.214554,8.346207
11041,0.02432251,5.1643066,8.396454
11051,0.02911377,5.207382,8.449097
11062,-0.021133423,5.252838,8.353378
11071,-0.037887573,5.3318024,8.197845
11081,-0.073776245,5.391632,8.078201
11091,0.005187988,5.4394836,7.8604584
11101,0.002792358,5.528015,7.8819885
11112,0.05783081,5.465805,8.056671
11121,0.0697937,5.403595,8.161957
11131,0.04347229,5.362915,8.343811
11141,0.02671814,5.3485565,8.367737
11151,0.07218933,5.3605194,8.429947
11161,0.07218933,5.3988037,8.4036255
11171,0.07696533,5.4729767,8.341415
11181,0.10568237,5.482559,8.293564
11192,0.08892822,5.4394836,8.353378
11201,0.10090637,5.3988037,8.3988495
11211,0.11047363,5.3700867,8.410812
11221,0.08415222,5.334198,8.432343
11231,0.108078,5.3246307,8.444305
11241,0.13200378,5.346161,8.353378
11251,0.12004089,5.3437653,8.269638
11262,0.1463623,5.3605194,8.169128
11271,0.11764526,5.386841,8.126068
11281,0.11286926,5.449051,8.0494995
11291,0.13439941,5.4586334,8.032745
11303,0.11764526,5.456238,8.073425
11311,0.07936096,5.449051,8.188278
11321,0.04586792,5.3988037,8.343811
11331,-0.016342163,5.252838,8.465851
11342,-0.057022095,5.2001953,8.518494
11351,-0.064208984,5.1762695,8.525665
11361,-0.088134766,5.1547394,8.492172
11372,-0.12641907,5.161911,8.42038
11381,-0.12402344,5.1930237,8.389267
11391,-0.083343506,5.250458,8.315094
11401,-0.052246094,5.3031006,8.291168
11411,-0.030700684,5.322235,8.346207
11421,-0.018737793,5.3294067,8.382095
11431,-0.023529053,5.3246307,8.432343
11441,-0.001998901,5.3198395,8.44191
11452,0.009979248,5.3078766,8.468231
11461,0.014755249,5.312668,8.492172
11471,0.02432251,5.2911224,8.470627
11481,0.007583618,5.312668,8.439529
11492,-0.004379273,5.3365936,8.382095
11501,-0.018737793,5.374878,8.288773
11511,-0.025924683,5.461014,8.169128
11521,-0.021133423,5.4418793,8.104523
11531,-0.011566162,5.425125,8.15239
11541,0.02911377,5.3940277,8.257675
11551,0.02911377,5.374878,8.4036255
11562,0.03390503,5.2959137,8.504135
11571,0.03390503,5.2576294,8.494553
11581,-0.004379273,5.219345,8.46106
11591,-0.042663574,5.2265167,8.408417
11601,-0.052246094,5.2384796,8.305527
11611,-0.073776245,5.2911224,8.19545
11622,-0.064208984,5.3318024,8.114105
11631,-0.052246094,5.4011993,8.126068
11641,0.021942139,5.3940277,8.149994
11651,0.017150879,5.3294067,8.2265625
11661,0.012359619,5.2743835,8.331848
11671,-0.047454834,5.1523438,8.44191
11682,-0.12641907,5.109268,8.444305
11691,-0.18623352,5.109268,8.319885
11701,-0.11924744,5.1882324,8.147598
11711,-0.068984985,5.3031006,8.032745
11721,-0.076171875,5.350952,7.9801025
11731,-0.068984985,5.3653107,8.080597
11741,-0.088134766,5.281555,8.233734
11751,-0.10726929,5.169098,8.417984
11762,-0.15753174,5.013565,8.468231
11771,-0.18145752,4.9704895,8.453873
11781,-0.21734619,5.0111694,8.360565
11791,-0.21017456,5.078171,8.219376
11801,-0.16949463,5.178665,8.061462
11811,-0.102493286,5.317444,7.98967
11821,-0.078567505,5.4107666,7.994461
11831,-0.052246094,5.403595,8.075821
11842,-0.018737793,5.3892365,8.188278
11851,0.007583618,5.322235,8.35817
11861,-0.001998901,5.2624207,8.473022
11871,-0.023529053,5.178665,8.518494
11881,-0.030700684,5.1475525,8.456268
11891,-0.047454834,5.190628,8.437134
11902,-0.006774902,5.2289124,8.346207
11911,-0.049850464,5.2671967,8.348602
11921,0.017150879,5.293518,8.322281
11931,0.021942139,5.252838,8.401245
11941,0.04826355,5.4299164,8.3988495
11951,0.10328674,5.4729767,8.463455
11961,0.12483215,5.4514465,8.44191
11972,0.10568237,5.4011993,8.341415
11981,0.04107666,5.358124,8.224167
11991,0.017150879,5.3772736,8.200241
12001,-0.009170532,5.3772736,8.090164
12011,-0.047454834,5.3892365,8.078201
12021,0.005187988,5.4227295,8.109314
12032,0.0362854,5.456238,8.147598
12041,0.06022644,5.4514465,8.171524
12051,0.03868103,5.482559,8.181091
12061,0.014755249,5.4729767,8.312698
12071,0.019546509,5.4418793,8.343811
12081,0.017150879,5.384445,8.367737
12091,-0.013961792,5.355728,8.324661
12102,-0.021133423,5.3485565,8.274414
12111,0.009979248,5.341385,8.15239
12121,-0.021133423,5.3270264,8.075821
12131,0.04107666,5.341385,8.0542755
12141,0.04826355,5.362915,8.082993
12151,0.11047363,5.374878,8.178711
12161,0.06500244,5.403595,8.279205
12172,0.05303955,5.3724823,8.360565
12181,0.05303955,5.2959137,8.3294525
12191,0.0315094,5.2289124,8.267242
12201,0.08175659,5.149948,8.248093
12211,0.06739807,5.133209,8.17392
12221,0.06260681,5.145172,8.142807
12232,0.03390503,5.178665,8.082993
12241,0.06500244,5.2408752,8.080597
12251,0.12004089,5.3246307,8.035141
12261,0.26361084,5.449051,8.102127
12271,0.26361084,5.449051,8.102127
12281,0.2684021,5.6045837,8.161957
12291,0.26600647,5.528015,8.274414
12301,0.2564392,5.374878,8.384491
12312,0.22293091,5.3677063,8.535233
12321,0.1966095,5.4275208,8.578308
12331,0.22772217,5.5375824,8.549591
12341,0.24925232,5.666809,8.499344
12351,0.29232788,5.7050934,8.456268
12361,0.2731781,5.683548,8.384491
12372,0.2684021,5.630905,8.370132
12381,0.27796936,5.575882,8.44191
12391,0.2947235,5.5662994,8.511307
12401,0.31385803,5.580658,8.535233
12411,0.30908203,5.638092,8.56395
12421,0.3497467,5.7266235,8.437134
12431,0.32821655,5.8175507,8.272018
12442,0.30908203,5.8534393,8.166748
12451,0.30189514,5.834305,8.05188
12461,0.2947235,5.781662,8.068634
12471,0.2994995,5.6859436,8.181091
12481,0.25164795,5.650055,8.25528
12491,0.2612152,5.590225,8.3797
12502,0.26600647,5.5088806,8.484985
12511,0.27557373,5.4586334,8.463455
12521,0.22772217,5.444275,8.353378
12531,0.16789246,5.4682007,8.159561
12541,0.11286926,5.530411,7.994461
12551,0.13679504,5.5423737,7.8604584
12561,0.10328674,5.5710907,7.76474
12572,0.13919067,5.592621,7.7623596
12581,0.12960815,5.568695,7.78389
12591,0.16072083,5.523239,7.879608
12601,0.15592957,5.477768,7.994461
12611,0.12004089,5.432312,8.094955
12621,0.14396667,5.396408,8.114105
12631,0.12243652,5.384445,8.085388
12641,0.09132385,5.415558,8.015991
12652,0.13679504,5.3940277,7.9681396
12661,0.14396667,5.432312,7.9274597
12671,0.16789246,5.415558,7.90831
12682,0.17507935,5.456238,7.9681396
12691,0.17507935,5.4059906,7.9561768
12701,0.16072083,5.3437653,7.999237
12711,0.12960815,5.379669,8.032745
12721,0.16311646,5.350952,7.9968567
12731,0.18943787,5.403595,7.8819885
12741,0.27078247,5.535202,7.855667
12751,0.2301178,5.630905,7.8484955
12762,0.30189514,5.642868,7.9681396
12771,0.26600647,5.6117706,8.047104
12781,0.24208069,5.590225,8.09256
12791,0.22772217,5.568695,8.15477
12801,0.26361084,5.5256195,8.181091
12811,0.29710388,5.518448,8.209808
12821,0.3377838,5.5423737,8.295959
12831,0.37606812,5.580658,8.4036255
12841,0.3712921,5.585449,8.465851
12851,0.39282227,5.5710907,8.473022
12861,0.3952179,5.590225,8.434738
12871,0.3617096,5.6739807,8.300735
12881,0.45742798,5.695511,8.243317
12891,0.32582092,5.719452,8.042313
12901,0.30429077,5.7433777,8.05188
12912,0.40957642,5.695511,8.219376
12921,0.42871094,5.650055,8.243317
12931,0.40478516,5.6141663,8.257675
12941,0.37368774,5.597412,8.219376
12952,0.36889648,5.6045837,8.269638
12961,0.3712921,5.5615234,8.252884
12971,0.35932922,5.5375824,8.207413
12981,0.32104492,5.547165,8.109314
12991,0.30189514,5.5447693,8.09256
13001,0.32582092,5.5208435,8.080597
13012,0.3449707,5.4921265,7.920273
13021,0.35214233,5.5208435,7.88678
13031,0.33061218,5.334198,7.9729156
13041,0.31625366,5.449051,7.7049255
13051,0.33538818,5.5495605,7.714493
13061,0.34257507,5.7601166,7.506317
13071,0.5076752,5.9204407,7.3795013
13082,0.69192505,5.8821564,7.3220673
13091,0.761322,5.815155,7.192856
13101,0.78764343,5.8534393,7.1665344
13111,0.8211365,5.781662,7.2742157
13122,0.81874084,5.752945,7.439316
13131,0.7828522,5.860626,7.508713
13141,0.6847534,5.745758,7.501541
13151,0.6129608,5.6356964,7.4823914
13161,0.59143066,5.688339,7.3675385
13171,0.6129608,5.626129,7.25029
13181,0.6488495,5.6763763,7.180893
13191,0.7086792,5.786438,6.9727173
13201,0.74217224,5.958725,6.8746185
13212,0.7230377,6.0927277,6.81958
13221,0.7469635,6.212372,6.9368286
13231,0.85224915,6.2530365,7.0684357
13241,1.0173492,6.2650146,7.2478943
13251,1.007782,6.291336,7.391464
13261,0.9192505,6.406189,7.5230713
13271,0.8809662,6.468399,7.570923
13282,0.86421204,6.5186462,7.6427155
13291,0.86421204,6.513855,7.7168884
13301,0.835495,6.5401764,7.748001
13311,0.87138367,6.5856476,7.855667
13321,0.86421204,6.5856476,7.9633484
13331,0.90249634,6.611969,8.082993
13342,0.9479523,6.6311035,8.245697
13351,0.9647064,6.5808563,8.300735
13361,1.0053864,6.554535,8.293564
13372,1.0149536,6.4947205,8.272018
13381,1.0197449,6.394226,8.305527
13391,1.0484619,6.355942,8.331848
13401,1.0675964,6.2602234,8.315094
13411,1.0915222,6.1908264,8.252884
13421,1.1011047,6.1453705,8.190674
13431,1.0795593,6.147766,7.9561768
13441,1.0556335,6.159729,7.748001
13452,1.012558,6.1669006,7.51828
13461,0.9958191,6.0831604,7.3555756
13471,0.99102783,6.011368,7.2000427
13481,0.938385,5.9563293,7.0684357
13491,0.9766693,5.9539337,7.0349426
13501,1.0221405,5.9826508,7.0349426
13512,1.1633148,6.037689,7.12825
13521,1.254242,6.107086,7.1952515
13531,1.3332062,6.131012,7.2933655
13541,1.3595276,6.1214447,7.4488983
13551,1.4073792,6.073578,7.6427155
13561,1.2996979,5.937195,7.70253
13571,1.1920319,5.8797607,7.6833954
13581,1.1824493,5.8582306,7.6546783
13592,1.1322021,5.8462677,7.609207
13601,1.1178436,5.8462677,7.554184
13611,1.139389,5.906082,7.460861
13621,1.184845,6.0018005,7.4369354
13631,1.3092804,6.1549377,7.4129944
13641,1.3499451,6.2482605,7.5039215
13651,1.4025879,6.296112,7.633148
13662,1.4576263,6.3056793,7.731247
13671,1.419342,6.2769775,7.834137
